CPU (user): 6712.40625	CPU (sys): 4344.28125	RAM: 283.08984375
CPU (user): 6736.171875	CPU (sys): 4359.109375	RAM: 302.82421875
CPU (user): 6773.921875	CPU (sys): 4382.25	RAM: 271.98046875
CPU (user): 6781.6875	CPU (sys): 4387.546875	RAM: 267.55859375
CPU (user): 6786.109375	CPU (sys): 4391.71875	RAM: 283.3046875
CPU (user): 6795.5	CPU (sys): 4397.953125	RAM: 283.29296875
CPU (user): 6811.6875	CPU (sys): 4408.453125	RAM: 284.140625
CPU (user): 6821.328125	CPU (sys): 4415.15625	RAM: 268.1640625
CPU (user): 6833.40625	CPU (sys): 4422.5	RAM: 268.00390625
CPU (user): 6882.84375	CPU (sys): 4454.390625	RAM: 268.05078125
CPU (user): 6901.375	CPU (sys): 4466.671875	RAM: 268.2890625
CPU (user): 6910.03125	CPU (sys): 4472.90625	RAM: 268.31640625
CPU (user): 6934.546875	CPU (sys): 4487.53125	RAM: 268.05078125
CPU (user): 6947.046875	CPU (sys): 4495.734375	RAM: 294.5703125
CPU (user): 6975.8125	CPU (sys): 4512.8125	RAM: 290.47265625
CPU (user): 6988.046875	CPU (sys): 4520.109375	RAM: 264.5546875
CPU (user): 6994.40625	CPU (sys): 4523.8125	RAM: 282.9375
CPU (user): 6999.046875	CPU (sys): 4526.625	RAM: 268.03515625
CPU (user): 7004.234375	CPU (sys): 4530.0	RAM: 291.56640625
CPU (user): 7009.8125	CPU (sys): 4534.09375	RAM: 273.55859375
CPU (user): 7051.390625	CPU (sys): 4558.234375	RAM: 291.56640625
CPU (user): 7079.578125	CPU (sys): 4577.578125	RAM: 273.54296875
CPU (user): 7117.859375	CPU (sys): 4603.21875	RAM: 264.5546875
CPU (user): 7143.71875	CPU (sys): 4621.90625	RAM: 289.6640625
CPU (user): 7151.234375	CPU (sys): 4627.390625	RAM: 268.13671875
CPU (user): 7166.5625	CPU (sys): 4636.96875	RAM: 277.6328125
CPU (user): 7171.203125	CPU (sys): 4640.1875	RAM: 267.55859375
CPU (user): 7176.9375	CPU (sys): 4644.15625	RAM: 291.26953125
CPU (user): 7190.453125	CPU (sys): 4652.03125	RAM: 291.43359375
CPU (user): 7217.140625	CPU (sys): 4668.609375	RAM: 287.49609375
CPU (user): 7229.578125	CPU (sys): 4678.34375	RAM: 289.59375
CPU (user): 7235.28125	CPU (sys): 4682.359375	RAM: 285.671875
CPU (user): 7242.28125	CPU (sys): 4687.140625	RAM: 285.46484375
CPU (user): 7251.390625	CPU (sys): 4692.734375	RAM: 289.578125
CPU (user): 7304.046874999999	CPU (sys): 4721.828125	RAM: 291.82421875
CPU (user): 7323.781249999999	CPU (sys): 4733.5625	RAM: 268.0
CPU (user): 7360.265624999999	CPU (sys): 4753.875	RAM: 288.640625
CPU (user): 7379.484374999999	CPU (sys): 4765.671875	RAM: 267.625
CPU (user): 7387.062499999999	CPU (sys): 4771.59375	RAM: 276.546875
CPU (user): 7397.218749999999	CPU (sys): 4777.9375	RAM: 276.5625
CPU (user): 7409.968749999999	CPU (sys): 4787.203125	RAM: 267.625
CPU (user): 7459.796874999999	CPU (sys): 4815.296875	RAM: 302.87109375
CPU (user): 7474.374999999999	CPU (sys): 4824.40625	RAM: 284.62890625
CPU (user): 7487.343749999999	CPU (sys): 4832.90625	RAM: 288.09765625
CPU (user): 7498.031249999999	CPU (sys): 4840.1875	RAM: 267.86328125
CPU (user): 7520.781249999999	CPU (sys): 4854.265625	RAM: 267.625
CPU (user): 7571.218749999999	CPU (sys): 4881.34375	RAM: 300.5703125
CPU (user): 7595.734374999999	CPU (sys): 4895.125	RAM: 291.7265625
CPU (user): 7604.343749999999	CPU (sys): 4902.109375	RAM: 267.9765625
CPU (user): 7613.484374999999	CPU (sys): 4909.25	RAM: 267.859375
CPU (user): 7621.484374999999	CPU (sys): 4915.328125	RAM: 268.02734375
CPU (user): 7628.499999999999	CPU (sys): 4920.890625	RAM: 290.83203125
CPU (user): 7655.218749999999	CPU (sys): 4937.359375	RAM: 276.5625
CPU (user): 7713.031249999999	CPU (sys): 4973.390625	RAM: 313.6484375
CPU (user): 7752.625	CPU (sys): 4999.25	RAM: 285.80078125
CPU (user): 7763.015625	CPU (sys): 5006.234375	RAM: 267.55859375
CPU (user): 7768.921875	CPU (sys): 5010.359375	RAM: 289.640625
CPU (user): 7821.828125	CPU (sys): 5042.65625	RAM: 313.6484375
CPU (user): 7859.109375	CPU (sys): 5067.375	RAM: 313.6484375
CPU (user): 7919.65625	CPU (sys): 5108.609375	RAM: 280.703125
CPU (user): 7951.328125	CPU (sys): 5128.78125	RAM: 273.55859375
CPU (user): 7964.9375	CPU (sys): 5138.09375	RAM: 290.65625
CPU (user): 7974.75	CPU (sys): 5145.296875	RAM: 268.1015625
CPU (user): 7983.546875	CPU (sys): 5152.703125	RAM: 267.625
CPU (user): 8018.71875	CPU (sys): 5174.3125	RAM: 273.55859375
CPU (user): 8040.578125	CPU (sys): 5189.03125	RAM: 289.01953125
CPU (user): 8050.46875	CPU (sys): 5195.75	RAM: 264.12890625
CPU (user): 8065.0	CPU (sys): 5205.171875	RAM: 286.63671875
CPU (user): 8079.609375	CPU (sys): 5213.890625	RAM: 267.78125
CPU (user): 8086.671875	CPU (sys): 5220.046875	RAM: 300.6953125
CPU (user): 8095.734375	CPU (sys): 5227.078125	RAM: 303.29296875
CPU (user): 8109.4375	CPU (sys): 5236.625	RAM: 294.0078125
CPU (user): 8116.875	CPU (sys): 5242.359375	RAM: 280.640625
CPU (user): 8124.484375	CPU (sys): 5248.0625	RAM: 287.48046875
CPU (user): 8129.5625	CPU (sys): 5252.484375	RAM: 282.1484375
CPU (user): 8135.890625	CPU (sys): 5257.421875	RAM: 293.0234375
CPU (user): 8142.46875	CPU (sys): 5262.75	RAM: 264.78515625
CPU (user): 8166.765625	CPU (sys): 5277.53125	RAM: 277.63671875
CPU (user): 8218.59375	CPU (sys): 5310.25	RAM: 313.65234375
CPU (user): 8247.828125	CPU (sys): 5329.65625	RAM: 281.4453125
CPU (user): 8260.46875	CPU (sys): 5339.4375	RAM: 291.5703125
CPU (user): 8276.78125	CPU (sys): 5349.828125	RAM: 300.2890625
CPU (user): 8322.5	CPU (sys): 5376.421875	RAM: 293.59765625
CPU (user): 8345.953125	CPU (sys): 5390.484375	RAM: 291.5703125
CPU (user): 8353.21875	CPU (sys): 5395.921875	RAM: 291.5703125
CPU (user): 8359.90625	CPU (sys): 5400.921875	RAM: 303.29296875
CPU (user): 8371.96875	CPU (sys): 5409.734375	RAM: 268.01171875
CPU (user): 8384.640625	CPU (sys): 5419.0	RAM: 287.41796875
CPU (user): 8412.265625	CPU (sys): 5438.125	RAM: 277.63671875
CPU (user): 8423.15625	CPU (sys): 5446.8125	RAM: 264.55859375
CPU (user): 8431.15625	CPU (sys): 5453.328125	RAM: 264.546875
CPU (user): 8442.40625	CPU (sys): 5461.921875	RAM: 291.5703125
CPU (user): 8447.578125	CPU (sys): 5467.828125	RAM: 264.3359375
CPU (user): 8453.203125	CPU (sys): 5473.484375	RAM: 268.91796875
CPU (user): 8459.0	CPU (sys): 5479.53125	RAM: 268.44140625
CPU (user): 8468.640625	CPU (sys): 5487.046875	RAM: 267.87890625
CPU (user): 8475.5	CPU (sys): 5492.734375	RAM: 268.3828125
CPU (user): 8482.015625	CPU (sys): 5498.390625	RAM: 264.82421875
CPU (user): 8487.609375	CPU (sys): 5502.75	RAM: 289.5546875
CPU (user): 8492.140625	CPU (sys): 5506.890625	RAM: 288.59375
CPU (user): 8497.0625	CPU (sys): 5511.3125	RAM: 271.921875
CPU (user): 8508.9375	CPU (sys): 5518.96875	RAM: 272.671875
CPU (user): 8517.265625	CPU (sys): 5524.875	RAM: 276.93359375
CPU (user): 8524.375	CPU (sys): 5530.46875	RAM: 276.3515625
CPU (user): 8548.140625	CPU (sys): 5545.640625	RAM: 286.64453125
CPU (user): 8568.875	CPU (sys): 5558.171875	RAM: 288.87890625
CPU (user): 8574.1875	CPU (sys): 5562.703125	RAM: 273.85546875
CPU (user): 8579.5	CPU (sys): 5567.234375	RAM: 277.19140625
CPU (user): 8584.03125	CPU (sys): 5572.15625	RAM: 288.1171875
CPU (user): 8590.078125	CPU (sys): 5577.0	RAM: 277.39453125
CPU (user): 8599.671875	CPU (sys): 5583.453125	RAM: 281.84375
CPU (user): 8604.609375	CPU (sys): 5587.421874999999	RAM: 289.71484375
CPU (user): 8610.015625	CPU (sys): 5591.656249999999	RAM: 273.56640625
CPU (user): 8649.453125	CPU (sys): 5616.734374999999	RAM: 273.56640625
CPU (user): 8695.421875	CPU (sys): 5643.984374999999	RAM: 293.6640625
CPU (user): 8711.796875	CPU (sys): 5653.187499999999	RAM: 291.57421875
CPU (user): 8775.53125	CPU (sys): 5694.984374999999	RAM: 270.84765625
CPU (user): 8781.78125	CPU (sys): 5699.593749999999	RAM: 296.109375
CPU (user): 8794.296875	CPU (sys): 5707.031249999999	RAM: 304.65625
CPU (user): 8808.9375	CPU (sys): 5715.562499999999	RAM: 291.578125
CPU (user): 8847.296875	CPU (sys): 5736.656249999999	RAM: 291.578125
CPU (user): 8855.84375	CPU (sys): 5741.234374999999	RAM: 285.15625
CPU (user): 8861.125	CPU (sys): 5744.781249999999	RAM: 297.95703125
CPU (user): 8876.515625	CPU (sys): 5752.953124999999	RAM: 291.578125
CPU (user): 8882.96875	CPU (sys): 5757.265624999999	RAM: 276.33984375
CPU (user): 8899.078125	CPU (sys): 5766.812499999999	RAM: 287.328125
CPU (user): 8907.078125	CPU (sys): 5772.171874999999	RAM: 279.11328125
CPU (user): 8915.25	CPU (sys): 5777.999999999999	RAM: 298.3671875
CPU (user): 9006.859375	CPU (sys): 5831.531249999999	RAM: 313.66015625
CPU (user): 9029.203125	CPU (sys): 5844.890624999999	RAM: 284.67578125
CPU (user): 9035.390625	CPU (sys): 5849.374999999999	RAM: 288.76953125
CPU (user): 9042.703125	CPU (sys): 5853.843749999999	RAM: 286.1796875
CPU (user): 9056.90625	CPU (sys): 5862.078124999999	RAM: 291.6640625
CPU (user): 9065.296875	CPU (sys): 5867.515624999999	RAM: 277.3125
CPU (user): 9071.125	CPU (sys): 5871.640624999999	RAM: 299.87109375
CPU (user): 9081.203125	CPU (sys): 5877.984374999999	RAM: 272.3046875
CPU (user): 9095.40625	CPU (sys): 5886.265624999999	RAM: 273.87109375
CPU (user): 9104.40625	CPU (sys): 5892.499999999999	RAM: 282.703125
CPU (user): 9110.40625	CPU (sys): 5896.484374999999	RAM: 273.44921875
CPU (user): 9166.546875	CPU (sys): 5933.187499999999	RAM: 309.30078125
CPU (user): 9182.46875	CPU (sys): 5943.234374999999	RAM: 277.6484375
CPU (user): 9195.53125	CPU (sys): 5951.468749999999	RAM: 273.80078125
CPU (user): 9220.4375	CPU (sys): 5967.093749999999	RAM: 304.66015625
CPU (user): 9237.53125	CPU (sys): 5976.703124999999	RAM: 290.7265625
CPU (user): 9251.625	CPU (sys): 5985.343749999999	RAM: 284.01171875
CPU (user): 9258.4375	CPU (sys): 5990.406249999999	RAM: 283.16015625
CPU (user): 9266.671875	CPU (sys): 5995.984374999999	RAM: 272.3671875
CPU (user): 9273.0625	CPU (sys): 6001.031249999999	RAM: 282.82421875
CPU (user): 9280.484375	CPU (sys): 6006.265624999999	RAM: 294.5859375
CPU (user): 9300.46875	CPU (sys): 6018.0	RAM: 300.5859375
CPU (user): 9314.671875	CPU (sys): 6027.578125	RAM: 286.1328125
CPU (user): 9322.4375	CPU (sys): 6032.984375	RAM: 272.3359375
CPU (user): 9330.671875	CPU (sys): 6038.59375	RAM: 273.57421875
CPU (user): 9341.703125	CPU (sys): 6046.140625	RAM: 283.37109375
CPU (user): 9351.125	CPU (sys): 6052.25	RAM: 267.640625
CPU (user): 9375.84375	CPU (sys): 6067.6875	RAM: 291.109375
CPU (user): 9389.625	CPU (sys): 6075.90625	RAM: 282.58984375
CPU (user): 9398.5	CPU (sys): 6081.921875	RAM: 268.15234375
CPU (user): 9423.03125	CPU (sys): 6095.984375	RAM: 283.6953125
CPU (user): 9433.4375	CPU (sys): 6103.3125	RAM: 272.1640625
CPU (user): 9440.140625	CPU (sys): 6108.296875	RAM: 276.578125
CPU (user): 9467.03125	CPU (sys): 6124.296875	RAM: 313.6640625
CPU (user): 9551.53125	CPU (sys): 6177.03125	RAM: 300.5859375
CPU (user): 9557.453125	CPU (sys): 6181.546875	RAM: 267.57421875
CPU (user): 9565.3125	CPU (sys): 6186.859375	RAM: 289.77734375
CPU (user): 9588.546875	CPU (sys): 6202.21875	RAM: 268.0234375
CPU (user): 9606.75	CPU (sys): 6214.0	RAM: 264.5703125
CPU (user): 9627.46875	CPU (sys): 6226.796875	RAM: 264.5703125
CPU (user): 9637.28125	CPU (sys): 6232.671875	RAM: 291.73828125
CPU (user): 9649.375	CPU (sys): 6240.34375	RAM: 264.57421875
CPU (user): 9660.15625	CPU (sys): 6247.203125	RAM: 268.0390625
CPU (user): 9668.9375	CPU (sys): 6252.84375	RAM: 293.14453125
CPU (user): 9673.703125	CPU (sys): 6255.75	RAM: 264.57421875
CPU (user): 9678.34375	CPU (sys): 6258.984375	RAM: 292.1171875
CPU (user): 9768.21875	CPU (sys): 6314.765625	RAM: 273.578125
CPU (user): 9795.484375	CPU (sys): 6330.5	RAM: 268.30078125
CPU (user): 9815.1875	CPU (sys): 6342.65625	RAM: 267.578125
CPU (user): 9832.921875	CPU (sys): 6354.234375	RAM: 291.57421875
CPU (user): 9838.34375	CPU (sys): 6358.359375	RAM: 289.9765625
CPU (user): 9842.703125	CPU (sys): 6361.375	RAM: 264.57421875
CPU (user): 9855.125	CPU (sys): 6369.984375	RAM: 291.5859375
CPU (user): 9862.4375	CPU (sys): 6375.125	RAM: 268.109375
CPU (user): 9871.25	CPU (sys): 6381.734375	RAM: 303.94140625
CPU (user): 9883.046875	CPU (sys): 6388.8125	RAM: 280.65625
CPU (user): 9902.921875	CPU (sys): 6402.0625	RAM: 289.6640625
CPU (user): 9986.453125	CPU (sys): 6452.421875	RAM: 286.4375
CPU (user): 10044.34375	CPU (sys): 6486.125	RAM: 300.484375
CPU (user): 10054.53125	CPU (sys): 6492.28125	RAM: 284.51953125
CPU (user): 10067.28125	CPU (sys): 6500.640625	RAM: 277.65625
CPU (user): 10083.09375	CPU (sys): 6510.171875	RAM: 277.65625
CPU (user): 10103.921875	CPU (sys): 6523.078125	RAM: 304.52734375
CPU (user): 10122.609375	CPU (sys): 6535.96875	RAM: 313.671875
CPU (user): 10179.671875	CPU (sys): 6573.828125	RAM: 312.49609375
CPU (user): 10202.78125	CPU (sys): 6589.546875	RAM: 304.66796875
CPU (user): 10210.109375	CPU (sys): 6594.234375	RAM: 304.66796875
CPU (user): 10216.890625	CPU (sys): 6599.4375	RAM: 303.8125
CPU (user): 10237.75	CPU (sys): 6612.109375	RAM: 316.67578125
CPU (user): 10272.546875	CPU (sys): 6632.265625	RAM: 313.671875
CPU (user): 10307.28125	CPU (sys): 6653.328125	RAM: 289.6640625
CPU (user): 10314.21875	CPU (sys): 6658.546875	RAM: 304.66796875
CPU (user): 10357.765625	CPU (sys): 6685.328125	RAM: 304.953125
CPU (user): 10386.6875	CPU (sys): 6702.75	RAM: 300.30859375
CPU (user): 10418.140625	CPU (sys): 6722.46875	RAM: 301.35546875
CPU (user): 10428.5	CPU (sys): 6730.171875	RAM: 285.88671875
CPU (user): 10442.734375	CPU (sys): 6739.8125	RAM: 304.66796875
CPU (user): 10471.1875	CPU (sys): 6758.578125	RAM: 268.078125
CPU (user): 10480.40625	CPU (sys): 6766.34375	RAM: 273.58203125
CPU (user): 10488.78125	CPU (sys): 6772.734375	RAM: 290.9140625
CPU (user): 10503.265625	CPU (sys): 6782.421875	RAM: 291.66015625
CPU (user): 10509.71875	CPU (sys): 6787.953125	RAM: 291.58984375
CPU (user): 10570.046875	CPU (sys): 6826.515625	RAM: 292.00390625
CPU (user): 10593.90625	CPU (sys): 6841.359375	RAM: 296.421875
CPU (user): 10601.21875	CPU (sys): 6847.109375	RAM: 293.04296875
CPU (user): 10607.421875	CPU (sys): 6851.609375	RAM: 282.5859375
CPU (user): 10612.5625	CPU (sys): 6856.234375	RAM: 289.51171875
CPU (user): 10624.546875	CPU (sys): 6865.359375	RAM: 300.59375
CPU (user): 10676.625	CPU (sys): 6899.546875	RAM: 302.046875
CPU (user): 10700.328125	CPU (sys): 6914.71875	RAM: 275.03515625
CPU (user): 10729.984375	CPU (sys): 6932.59375	RAM: 291.97265625
CPU (user): 10751.687499999998	CPU (sys): 6946.5625	RAM: 283.15234375
CPU (user): 10770.046874999998	CPU (sys): 6958.5	RAM: 268.1171875
CPU (user): 10809.499999999998	CPU (sys): 6982.265625	RAM: 300.59375
CPU (user): 10854.531249999998	CPU (sys): 7009.921875	RAM: 283.640625
CPU (user): 10882.468749999998	CPU (sys): 7027.90625	RAM: 290.5546875
CPU (user): 10922.562499999998	CPU (sys): 7054.09375	RAM: 279.71484375
CPU (user): 10951.546874999998	CPU (sys): 7073.421875	RAM: 296.265625
CPU (user): 10985.453124999998	CPU (sys): 7093.640625	RAM: 307.9375
CPU (user): 10998.499999999998	CPU (sys): 7102.15625	RAM: 288.5
CPU (user): 11003.593749999998	CPU (sys): 7106.359375	RAM: 291.58984375
CPU (user): 11060.484374999998	CPU (sys): 7142.78125	RAM: 276.1484375
CPU (user): 11075.515624999998	CPU (sys): 7151.71875	RAM: 300.86328125
CPU (user): 11083.437499999998	CPU (sys): 7157.265625	RAM: 286.65234375
CPU (user): 11095.328124999998	CPU (sys): 7165.578125	RAM: 289.6640625
CPU (user): 11103.234374999998	CPU (sys): 7171.71875	RAM: 280.7265625
CPU (user): 11167.546874999998	CPU (sys): 7211.34375	RAM: 296.47265625
CPU (user): 11219.265624999998	CPU (sys): 7241.28125	RAM: 280.9453125
CPU (user): 11225.984374999998	CPU (sys): 7246.046875	RAM: 291.921875
CPU (user): 11248.234374999998	CPU (sys): 7259.875	RAM: 291.86328125
CPU (user): 11304.328124999998	CPU (sys): 7292.328125	RAM: 297.078125
CPU (user): 11333.453124999998	CPU (sys): 7310.062499999999	RAM: 295.4765625
CPU (user): 11352.828124999998	CPU (sys): 7322.359374999999	RAM: 268.9375
CPU (user): 11387.999999999998	CPU (sys): 7343.499999999999	RAM: 274.18359375
CPU (user): 11395.093749999998	CPU (sys): 7349.703124999999	RAM: 288.81640625
CPU (user): 11401.421874999998	CPU (sys): 7355.390624999999	RAM: 288.51171875
CPU (user): 11412.124999999998	CPU (sys): 7362.921874999999	RAM: 287.96484375
CPU (user): 11428.437499999998	CPU (sys): 7373.187499999999	RAM: 287.8984375
CPU (user): 11439.218749999998	CPU (sys): 7381.421874999999	RAM: 286.43359375
CPU (user): 11451.874999999998	CPU (sys): 7390.609374999999	RAM: 282.5859375
CPU (user): 11502.374999999998	CPU (sys): 7420.015624999999	RAM: 276.609375
CPU (user): 11519.859374999998	CPU (sys): 7430.906249999999	RAM: 288.44140625
CPU (user): 11529.562499999998	CPU (sys): 7438.671874999999	RAM: 285.83984375
CPU (user): 11553.046874999998	CPU (sys): 7452.312499999999	RAM: 291.58984375
CPU (user): 11566.562499999998	CPU (sys): 7461.953124999999	RAM: 291.58984375
CPU (user): 11597.875	CPU (sys): 7482.187499999999	RAM: 300.578125
CPU (user): 11610.734375	CPU (sys): 7491.531249999999	RAM: 289.30859375
CPU (user): 11617.234375	CPU (sys): 7496.468749999999	RAM: 264.578125
CPU (user): 11623.03125	CPU (sys): 7500.781249999999	RAM: 264.578125
CPU (user): 11628.5625	CPU (sys): 7504.249999999999	RAM: 304.66796875
CPU (user): 11634.140625	CPU (sys): 7508.624999999999	RAM: 291.58984375
CPU (user): 11668.40625	CPU (sys): 7526.781249999999	RAM: 264.578125
CPU (user): 11686.53125	CPU (sys): 7536.874999999999	RAM: 264.578125
CPU (user): 11709.90625	CPU (sys): 7549.749999999999	RAM: 291.58984375
CPU (user): 11716.234375	CPU (sys): 7554.046874999999	RAM: 286.76953125
CPU (user): 11721.34375	CPU (sys): 7557.046874999999	RAM: 264.578125
CPU (user): 11731.890625	CPU (sys): 7562.312499999999	RAM: 298.6171875
CPU (user): 11737.953125	CPU (sys): 7566.296874999999	RAM: 290.640625
CPU (user): 11755.234375	CPU (sys): 7576.484374999999	RAM: 277.35546875
CPU (user): 11760.109375	CPU (sys): 7580.078124999999	RAM: 304.66796875
CPU (user): 11766.25	CPU (sys): 7584.281249999999	RAM: 304.66796875
CPU (user): 11778.609375	CPU (sys): 7591.843749999999	RAM: 287.375
CPU (user): 11796.125	CPU (sys): 7601.296874999999	RAM: 304.66796875
CPU (user): 11808.671875	CPU (sys): 7608.937499999999	RAM: 284.71875
CPU (user): 11814.25	CPU (sys): 7612.203124999999	RAM: 291.58984375
CPU (user): 11819.984375	CPU (sys): 7616.406249999999	RAM: 296.40234375
CPU (user): 11826.828125	CPU (sys): 7621.718749999999	RAM: 282.8203125
CPU (user): 11869.734375	CPU (sys): 7649.296874999999	RAM: 313.671875
CPU (user): 11883.203125	CPU (sys): 7658.624999999999	RAM: 300.59375
CPU (user): 11900.484375	CPU (sys): 7668.203124999999	RAM: 304.66796875
CPU (user): 11913.375	CPU (sys): 7676.281249999999	RAM: 304.66796875
CPU (user): 11920.6875	CPU (sys): 7682.140624999999	RAM: 280.38671875
CPU (user): 11931.171875	CPU (sys): 7688.515624999999	RAM: 299.8828125
CPU (user): 11942.125	CPU (sys): 7695.515624999999	RAM: 291.5390625
CPU (user): 11991.890625	CPU (sys): 7724.296874999999	RAM: 277.3203125
CPU (user): 12004.0625	CPU (sys): 7732.28125	RAM: 286.2890625
CPU (user): 12015.828125	CPU (sys): 7739.71875	RAM: 274.20703125
CPU (user): 12026.21875	CPU (sys): 7746.84375	RAM: 304.66796875
CPU (user): 12046.3125	CPU (sys): 7758.21875	RAM: 273.9140625
CPU (user): 12091.59375	CPU (sys): 7784.4375	RAM: 309.55078125
CPU (user): 12123.09375	CPU (sys): 7806.78125	RAM: 304.66796875
CPU (user): 12131.015625	CPU (sys): 7811.25	RAM: 283.15625
CPU (user): 12139.484375	CPU (sys): 7817.6875	RAM: 285.03515625
CPU (user): 12145.71875	CPU (sys): 7822.328125	RAM: 283.00390625
CPU (user): 12152.8125	CPU (sys): 7827.4375	RAM: 282.51953125
CPU (user): 12176.21875	CPU (sys): 7841.6875	RAM: 283.00390625
CPU (user): 12227.6875	CPU (sys): 7877.046875	RAM: 277.6328125
CPU (user): 12262.21875	CPU (sys): 7899.28125	RAM: 287.6875
CPU (user): 12270.515625	CPU (sys): 7904.640625	RAM: 283.4921875
CPU (user): 12275.203125	CPU (sys): 7907.59375	RAM: 283.0078125
CPU (user): 12326.859375	CPU (sys): 7941.375	RAM: 274.05078125
CPU (user): 12368.15625	CPU (sys): 7964.328125	RAM: 269.9765625
CPU (user): 12427.203125	CPU (sys): 8003.78125	RAM: 286.66015625
CPU (user): 12457.499999999998	CPU (sys): 8019.8125	RAM: 304.66796875
CPU (user): 12466.734374999998	CPU (sys): 8025.28125	RAM: 264.578125
CPU (user): 12473.671874999998	CPU (sys): 8030.25	RAM: 304.66796875
CPU (user): 12484.921874999998	CPU (sys): 8036.640625	RAM: 313.671875
CPU (user): 12528.046874999998	CPU (sys): 8060.5	RAM: 304.66796875
CPU (user): 12552.796874999998	CPU (sys): 8077.359375	RAM: 291.58984375
CPU (user): 12560.453124999998	CPU (sys): 8082.609375	RAM: 304.66796875
CPU (user): 12571.406249999998	CPU (sys): 8089.65625	RAM: 303.75390625
CPU (user): 12579.234374999998	CPU (sys): 8095.046875	RAM: 304.66796875
CPU (user): 12585.499999999998	CPU (sys): 8099.171875	RAM: 304.66796875
CPU (user): 12590.562499999998	CPU (sys): 8103.53125	RAM: 277.65625
CPU (user): 12601.874999999998	CPU (sys): 8111.09375	RAM: 300.921875
CPU (user): 12609.062499999998	CPU (sys): 8116.4375	RAM: 277.65625
CPU (user): 12614.984374999998	CPU (sys): 8120.65625	RAM: 277.65625
CPU (user): 12619.765624999998	CPU (sys): 8124.28125	RAM: 291.6640625
CPU (user): 12625.578124999998	CPU (sys): 8128.03125	RAM: 300.30859375
CPU (user): 12631.656249999998	CPU (sys): 8132.8125	RAM: 300.78125
CPU (user): 12653.624999999998	CPU (sys): 8146.453125	RAM: 297.40234375
CPU (user): 12699.999999999998	CPU (sys): 8176.1875	RAM: 296.96875
CPU (user): 12724.578124999998	CPU (sys): 8189.953125	RAM: 300.29296875
CPU (user): 12737.390624999998	CPU (sys): 8198.59375	RAM: 302.0625
CPU (user): 12749.687499999998	CPU (sys): 8205.828125	RAM: 313.671875
CPU (user): 12789.937499999998	CPU (sys): 8231.171875	RAM: 300.48046875
CPU (user): 12804.078124999998	CPU (sys): 8242.109375	RAM: 300.59765625
CPU (user): 12811.093749999998	CPU (sys): 8246.21875	RAM: 295.5234375
CPU (user): 12817.453124999998	CPU (sys): 8251.328125	RAM: 282.8515625
CPU (user): 12832.890624999998	CPU (sys): 8260.859375	RAM: 288.46484375
CPU (user): 12845.046874999998	CPU (sys): 8268.53125	RAM: 313.671875
CPU (user): 12891.984375	CPU (sys): 8295.578125	RAM: 306.38671875
CPU (user): 12904.390625	CPU (sys): 8303.671875	RAM: 268.51171875
CPU (user): 12913.078125	CPU (sys): 8309.34375	RAM: 266.65625
CPU (user): 12925.828125	CPU (sys): 8317.046875	RAM: 264.77734375
CPU (user): 12931.09375	CPU (sys): 8321.265625	RAM: 295.94921875
CPU (user): 12936.515625	CPU (sys): 8326.078125	RAM: 277.65625
CPU (user): 12943.25	CPU (sys): 8331.171875	RAM: 300.30859375
CPU (user): 12953.296875	CPU (sys): 8338.296875	RAM: 277.65625
CPU (user): 12962.921875	CPU (sys): 8345.40625	RAM: 277.65625
CPU (user): 12970.484375	CPU (sys): 8350.765625	RAM: 283.25390625
CPU (user): 12975.3125	CPU (sys): 8354.359375	RAM: 267.69921875
CPU (user): 12979.75	CPU (sys): 8357.765625	RAM: 277.65625
CPU (user): 12984.578125	CPU (sys): 8361.671875	RAM: 267.58203125
CPU (user): 12992.4375	CPU (sys): 8367.390625	RAM: 302.140625
CPU (user): 12999.734375	CPU (sys): 8372.578125	RAM: 302.30859375
CPU (user): 13006.328125	CPU (sys): 8378.0625	RAM: 300.80859375
CPU (user): 13034.671875	CPU (sys): 8394.984375	RAM: 300.30859375
CPU (user): 13063.9375	CPU (sys): 8412.71875	RAM: 285.98046875
CPU (user): 13069.453125	CPU (sys): 8417.546875	RAM: 277.65625
CPU (user): 13074.375	CPU (sys): 8422.03125	RAM: 291.61328125
CPU (user): 13079.09375	CPU (sys): 8426.015625	RAM: 277.65625
CPU (user): 13089.234375	CPU (sys): 8432.4375	RAM: 277.65625
CPU (user): 13098.125	CPU (sys): 8438.796875	RAM: 295.94921875
CPU (user): 13103.1875	CPU (sys): 8443.171875	RAM: 277.66015625
CPU (user): 13107.921875	CPU (sys): 8447.34375	RAM: 277.66015625
CPU (user): 13155.90625	CPU (sys): 8479.4375	RAM: 302.2734375
CPU (user): 13205.84375	CPU (sys): 8510.09375	RAM: 276.97265625
CPU (user): 13223.578125	CPU (sys): 8521.140625	RAM: 273.93359375
CPU (user): 13289.703125	CPU (sys): 8564.75	RAM: 268.09375
CPU (user): 13296.078125	CPU (sys): 8570.171875	RAM: 295.953125
CPU (user): 13310.234375	CPU (sys): 8580.03125	RAM: 277.66015625
CPU (user): 13322.984375	CPU (sys): 8589.609375	RAM: 310.7421875
CPU (user): 13367.171875	CPU (sys): 8616.15625	RAM: 289.66796875
CPU (user): 13373.9375	CPU (sys): 8623.171875	RAM: 264.265625
CPU (user): 13379.078125	CPU (sys): 8628.140625	RAM: 277.66015625
